ID,DATA_INICIO,DATA_FIM,VALOR_TOTAL,VALOR_EMPENHADO,DESCRICAO,STATUS,UF,MUNICIPIO,AREA,TIPO
06-91246-0,18/11/2006,30/12/2006,202567,NA,"VISA APOIAR AS AÇÕES DE PROMOÇÃO E DIVULGAÇÃO DO DESTINO PARAIBA E CAPTAÇÃO DE INVESTIMENTOS NO MERCADO EUROPEU,NO PERÍODO DE 22 A 26 DE NOVEMBRO DE 2006.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91171-4,16/9/2006,17/11/2006,1500,NA,"CONSTITUI UMA COOPERAÇÃO MÚTUA ENTRE O ESTADO E CONSELHOS ESCOLARES,VISANDO A MELHORIA DO ENSINO NAS ESCOLAS DE REDE ESTADUAL,INCENTIVO AS PRÁTICAS PEDAGÓGICAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91166-8,15/9/2006,17/11/2006,1500,NA,"CONSTITUI UMA COOPERAÇÃO MÚTUA ENTRE O ESTADO E CONSELHOS ESCOLARES,VISANDO A MELHORIA DO ENSINO NAS ESCOLAS DE REDE ESTADUAL,INCENTIVO AS PRÁTICAS PEDAGÓGICAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91162-5,16/9/2006,17/11/2006,1500,NA,"CONSTITUI UMA COOPERAÇÃO MÚTUA ENTRE O ESTADO E CONSELHOS ESCOLARES,VISANDO A MELHORIA DO ENSINO NAS ESCOLAS DE REDE ESTADUAL,INCENTIVO AS PRÁTICAS PEDAGÓGICAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91156-1,16/9/2006,17/11/2006,1500,NA,"CONSTITUI UMA COOPERAÇÃO MÚTUA ENTRE O ESTADO E CONSELHOS ESCOLARES,VISANDO A MELHORIA DO ENSINO NAS ESCOLAS DE REDE ESTADUAL,INCENTIVO AS PRÁTICAS PEDAGÓGICAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91133-1,28/8/2006,31/7/2006,200000,NA,APOIO AO PROJETO XXXI FESTIVAL DE INVERNO DE CAMPINA GRANDE-PB,NA,PB,CAMPINA GRANDE,NA,Convenio
06-91113-1,NA,31/7/2006,200000,NA,APOIO AO PROJETO XXXI FESTIVAL DE INVERNO DE CAMPINA GRANDE,NA,PB,CAMPINA GRANDE,NA,Convenio
06-91107-2,2/8/2006,31/12/2006,32000,NA,"CONSTITUI TRANSFERIR RECURSOS FINANCEIROS PARA A MANUTENÇÃO DOS PROGRAMAS VISANDO A CLIENTELA,ATENDIDA NA INSTITUIÇÃO.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91086-6,13/7/2006,30/8/2006,59100,NA,"CONSTITUI TRANSFERIR RECURSOS FINANCEIROS DESTINADOS A APOIAR O ARRAIAL DE DEUS,QUE ACONTECE DURANTE OS MESES DE JUNHO E JULHO DE 2006.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91077-7,19/7/2006,31/12/2007,28100,NA,CONSTITUI TRANSFERIR RECURSOS FINANCEIROS VISANDO A REVISÃO DE PRESTAÇÃO SOCIAL DOS BENEFÍCIOS DE PRESTAÇÃO CONTINUADA.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-91070-0,1/7/2006,30/10/2007,96030,NA,CONSTITUI O PROJETO ÁGUA PARA TODOS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-91055-6,3/8/2006,28/5/2007,28000,NA,CONSTITUI TRANSFERIR RECURSOS FINANCEIROS PRPORCIONANDO AOS ALUNOS CARENTES E REGULAMENTE MATRICULADOS NOS CURSOS DE GRADUAÇÃO DO CAMPUS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-91048-3,1/7/2006,28/12/2006,30000,NA,CONSTITUI UMA COOPERAÇÃO TÉCNICA FINANCEIRA O PROJETO ACREDITANDO NO FUTURO DOS JOVENS PORTADORES DE HIV/AIDS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-91025-4,30/6/2006,31/12/2006,175000,NA,MANUTENÇÃO DOS INSTRUMENTOS DA ORQUESTRA SINFÔNICA RONALDO CUNHA LIMA.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-91018-1,2/8/2006,28/8/2007,84640,NA,"CONSTITUI ESTABELECER UM REGIME DE MÚTUA COOPERAÇÃO ENTRE OS CONVENENTES,COM EXPANSÃO E MELHORIA DO ENSINO.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90977-9,29/6/2006,28/12/2006,21738.9,NA,HUMANIZAÇÃO E DIREITO DAS PESSIOAS VIVENDO COM HIV/AIDS NESTE ESTADO.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90976-1,29/6/2006,28/12/2006,14492,NA,"REALIZAÇÃO DO PROJETO PROFISSIONAIS DO SEXO,SAÚDE E EDUACAÇÃO PREVENTIVA NESTE ESTADO.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90975-2,29/6/2006,28/2/2007,21738,NA,REALIZAÇÃO DE PROJETO RESGATANDO A DIGNIDADE PELA PROFISSIONALIZAÇÃO NESTE ESTADO.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90966-3,29/6/2006,31/12/2006,24000,NA,EXPANSÃO E MELHORIA DO ENSINO COM VISTA Á CONCESSÃO DE SUBVENÇÃO A ESCOLA CENECISTA SÃO JOSÉ DA MATA.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90960-4,19/12/2006,8/7/2006,1500,NA,MELHORIA DO ENSINO MEDIO NAS ESCOLAS DA REDE ESTADUAL NO MUNICÍPIO DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90945-1,29/6/2006,31/12/2006,40000,NA,EXPANSÃO E MELHORIA DO ENSINO COM VISTA A CONCESSÃO DE SUBVENÇÃO A ESCOLA CENECISTA ANTONIO FAUSTINO DA SILVA AMORIM NO DISTRITO DE GALANTE.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90923-0,29/6/2006,1/4/2007,50000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS DA REDE ESTADUAL RESIDENTE EM ÁREAS RUARAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90915-9,29/6/2006,21/8/2008,300000,NA,EXECUÇÃO DOS SERVIÇOS MÉDICOS HOSPITALARES NA PREVENÇÃO DIAGNÓSTICO E TRATAMENTO DE ONCOLOGIA INFANTIL E OUTROS N O HOSPITAL MEMORIAL RUBENS DUTRA SEGUNDO EM CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90905-1,28/6/2006,31/12/2006,120000,NA,"PARTICIPAÇÃO DA SETDE NA CAMPANHA LIQUIDA CAMPINA 2006,QUE REALIZAR-SE-A NO PERÍODO DE 21 DE JULHO A 29 DE JULHO DE 2006 NO MUNICÍPIO DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90806-3,22/6/2006,31/7/2006,99100,NA,"CONSTITUI TRANSFERIR RECURSOS FINANCEIROS VISANDO APOIAR AS APRESENTAÇÃOES DAS QUADRILHAS JUNINAS NA CIDADE DE CAMPINA  GRANDE,NO PERÍODO DE 09 DE JUNHO A 09 DE JULHO DE 2006.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90803-9,22/6/2006,15/8/2006,324500,NA,"CONSTITUI TRANSFERIR RECURSOS FINANCEIROS VISANDO APOIAR AS COMEMORAÇÕES DO MAIOR SÃO JOÃO DO MUNDO,NO PERÍODO DE 09 DE JUNHO A 09 DE JULHO DE 2006.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90796-2,20/6/2006,31/7/2006,5450,NA,REPASSAR RECURSOS FINANCEIROS PARA O EVENTO 7ª CORRIDA DOS NAMORADOS E 16ª CORRIDA DO JEGUE.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90787-3,22/6/2006,30/5/2007,40000,NA,IMPLANTAÇÃO E IMPLEMENTAÇÃO DE CURSO PRÉ-VESTIBULAR  PARA ALUNOS DA REDE PUBLICA ESTADUAL DE ENSINO.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90775-0,15/6/2006,1/8/2006,79100,NA,"APOIAR O PROJETO SÍTIO SÃO JOÃO 2006,QUE É UMA MONTAGEM CENOGRÁFICA EM TAMANHO NATURAL DE VILAREJO RURAL DO SÉCULO XIX QUE FICARÁ EM EXPOSIÇÃO NA CIDADE DE CAMPIA GRANDE/PB. DURANTE O PERÍODO DE 03 DE JUNHO Á 30 DE JULHO DE 2006.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90684-2,10/6/2006,22/5/2008,0,NA,"CONSTITUI CONCESSÃO DE ESTÁGIOS CURRICULARES A ESTUDANTES DO CURSO SUPERIOR OU NÍVEL MÉDIO,VISANDO COMPLEMENTAR O APRENDIZADO.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90572-2,3/6/2006,15/11/2006,81058.82,NA,SUBPROJETO DE APOIO A CRECHE COMUNITÁRIA NA COMUNIDADE DE TAMBOR E OUTRAS NO MUNICÍPIO DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90523-4,11/5/2006,1/4/2007,75000,NA,CUSTEAR O TRANSPORTE ESCOLAR DOS ALUNOS DA REDE ESTADUAL RESIDENTE EM ÁREAS RURAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90518-8,11/5/2006,1/4/2007,75000,NA,CUSTEAR O TRANSPORTE ESCOLAR DOS ALUNOS DA REDE ESTADUAL RESIDENTE EM ÁREAS RURAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90514-5,13/5/2006,30/6/2006,148700,NA,"APOIAR O PROJETO MICARANDE 2006,CARNAVAL FORA DE ÉPOCA DE CAMPINA GRANDE/PB. QUE SERÁ REALIZADO NO PERÍODO DE 22/04 Á 01/05/2006.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90502-1,12/5/2006,1/4/2007,75000,NA,CONSTITUI REGIME DE MÚTUA COOPERAÇÃO COM VISTAS A CUSTEAR O TRANSPORTE ESCOLAR DOS ALUNOS RESIDENTES EM ÁREAS RURAIS E URBANAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90492-1,12/5/2006,1/4/2007,75000,NA,CONSTITUI REGIME DE MÚTUA COOPERAÇÃO COM VISTAS A CUSTEAR O TRANSPORTE ESCOLAR DOS ALUNOS RESIDENTES EM ÁREAS RURAIS E URBANAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90460-2,6/5/2006,30/6/2006,9450,NA,CONSTITUI TRANSFERIR RECURSOS FINANCEIROS VISANDO APOIAR A APRESENTAÇÃO DO BLOCO DA SAUDADE DURANTE A MICARANDE 2006.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90445-9,5/5/2006,30/6/2006,9450,NA,APOIAR O BLOCO ZÉ PEREIRA DURANTE A MIOCARANDE 2006 CARNAVAL FORA DE ÉPOCA NA CIDADE DE CAMPINA GRANDE/PB. NO PERÍODO DE 29/04 Á 01/05/2006.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90436-0,5/5/2006,30/6/2006,9450,NA,APOIAR O EVENTO AGITA MUNDO NO MUNICÍPIO DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90416-5,21/4/2006,31/12/2006,36000,NA,CONSTITUI TRANFERIR RECURSOS FINANCEIROS DESTINADOS A MANUTENÇÃO DOS PROGRAMAS DE ATENDIMENTO A CLIENTELA ATENDIDA NA INSTITUIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90381-9,29/4/2006,31/12/2006,180000,NA,"CONSTITUI TRANFERIR RECURSOS FINANCEIROS DESTINADOS A MANUTENÇÃO DE ATENDIMENTO AMBULATORIAL,ATRAVÉS DE CONSULTAS,EXAMES E OUTROS.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90207-3,7/4/2006,25/4/2006,30000,NA,"REFERENTE AO XXIX CONGRESSO NACIONAL DE VIOLEIROS,QUE OCORRERÁ NOS DIAS 24 E 25 DE MARÇO DE 2006 NA CIDADE DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90131-0,14/3/2006,30/4/2006,90000,NA,PARTICIPAÇÃO DO GOVERNO DO ESTADO NOS EVENTOS DENOMINADO LIVE & INVEST IN BRAZIL 2006.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90092-5,25/2/2006,5/5/2008,1086000,NA,"CONSTITUI IMPLEMENTAR MELHORIAS NA INFRA-ESTRUTURA DOS SERVIÇOS A SUSTENTABILIDADE ECONÔMICA,POLÍTICA,SOCIAL E AMBIENTAL.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90058-5,NA,31/12/2008,15930.72,NA,EXECUÇÃO DOS PROGRAMAS ASSISTENCIAIS DE ATENDIMENTO Á CRIANÇA DE ACORDO COM O PLANO DE TRABALHO,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90049-6,10/3/2006,31/12/2007,40848,NA,"CONSTITUI A EXECUSÃO DOS PROGRAMAS ASSISTENCIAIS DE NATUREZA CONTINUADA,DE ATENDIMENTO À CRIANÇA,DE ACORDO COM O PLANO DE TRABALHO.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-90037-2,5/5/2006,30/4/2006,99100,NA,APOIAR O 15º ENCONTRO DA NOVA CONSCIÊNCIA EM CAMPINA GRANDE/PB. NO PERÍODO DE 24 A 28/02/2006.,NA,PB,CAMPINA GRANDE,NA,Convenio
06-90031-3,11/2/2006,31/12/2007,360000,NA,CONSTITUI TRANSFERIR RECURSOS FINANCEIROS DESTINADOS À AQUISIÇÃO DE MEDICAMENTOS QUIMIOTERÁPICOS PARA PACIENTES PORTADORES DE CÂNCER.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90917-1,29/12/2005,21/12/2006,20000,NA,REALIZAÇÃO DO PROJETO CIDADANIA CONQUISTA DE DIREITOS E HUMANIZAÇÃO EM HIV/AIDS.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90916-3,29/12/2005,21/12/2006,20000,NA,REALIZAÇÃO DO PROJETO ACREDITANDO NO FUTURO DOS JOVENS PORTARES DE HIV/AIDS.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90910-4,29/12/2005,21/12/2006,14086,NA,TRANSFERIR RECURSOS PARA A REALIZAÇÃO DO PROJETO PROFISSIONAIS DO SEXO- PRÁTICAS SEXUIAS SEGURAS,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90879-5,17/12/2005,31/3/2006,40000,NA,EXPANSÃO E MELHORIA DO ENSINO NA ESCOLA,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90872-8,16/12/2005,31/12/2006,32000,NA,CONSTITUI A MANUTENÇÃO DOS PROGRAMAS VISANDO ATENDIMENTO DA CLIENTELA NA INSTITUIÇÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90869-8,16/12/2005,31/12/2006,32000,NA,CONSTITUI A MANUTENÇÃO DOS PROGRAMAS VISANDO ATENDIMENTO DA CLIENTELA NA INSTITUIÇÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90867-1,16/12/2005,31/12/2006,16000,NA,CONSTITUI A MANUTENÇÃO DOS PROGRAMAS VISANDO ATENDIMENTO DA CLIENTELA NA INSTITUIÇÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90866-3,16/12/2005,31/12/2006,40000,NA,CONSTITUI A MANUTENÇÃO DOS PROGRAMAS VISANDO ATENDIMENTO DA CLIENTELA NA INSTITUIÇÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90863-9,16/12/2005,31/12/2006,8000,NA,CONSTITUI A MANUTENÇÃO DOS PROGRAMAS VISANDO ATENDIMENTO DA CLIENTELA NA INSTITUIÇÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90860-4,16/12/2005,31/12/2006,64000,NA,CONSTITUI A MANUTENÇÃO DOS PROGRAMAS VISANDO ATENDIMENTO DA CLIENTELA NA INSTITUIÇÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90855-8,16/12/2005,31/12/2006,64000,NA,CONSTITUI A MANUTENÇÃO DOS PROGRAMAS VISANDO ATENDIMENTO DA CLIENTELA NA INSTITUIÇÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90840-0,15/12/2005,7/8/2006,216152.24,NA,CONSTITUI UM SUBPROJETO DE CRECHE COMUNITÁRIA- CONSTRUÇÃO E INSTALAÇÃO NA COMUNIDADE SÍTIO TAMBOR A BANEFICIAR 60 FAMÍLIAS,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90833-7,15/12/2005,31/1/2006,89100,NA,APOIAR E PROMOVER O PROJETO VII PRESÉPIO VIVO DO NATAL INSPIRADO NA HISTÓRIA DO NASCIMENTO DE JESUS CRISTO NO PERÍODO DE 19 A 25 DE DEZEMBRO DE 2005.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90812-4,13/12/2005,25/3/2006,80000,NA,TRANSFERIR RECURSOS FINANCEIROS PARA EXECUÇÃO DOS SERVIÇOS DE MALHORAMENTO HOSPITALAR DO HOSPITAL MEMORIAL RUBENS DUTRA SEGUNDO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90800-1,13/12/2005,24/3/2006,40000,NA,EXECUÇÃO DOS SERVIÇOS MÉDICOS HOSPITALARES NO HOSPITAL MEMORIAL RUBENS DUTRA SEGUNDO CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90789-6,26/11/2005,31/10/2006,37975.33,NA,REALIZAÇÃO DE PROJETO CULTURAL NA ÁREA DE PRESERVAÇÃO E RESTAURO.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90787-0,26/11/2005,30/11/2006,81458.37,NA,REALIZAÇÃO DE PROJETO CULTURAL NA ÁREA DE ARTESANATO.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90786-1,26/11/2005,30/11/2006,70574.62,NA,REALIZAÇÃO DE PROJETO CULTURAL NA ÁREA DE PATRIMÔNIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90781-1,25/11/2005,30/1/2006,44920,NA,REALIZAÇÃO DO PROJETO II ENCONTRO PARAIBANO DE PESSOAS VIVENDO E CONVIVENDO COM HIV/AIDS.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90765-9,10/11/2005,31/12/2005,5310.24,NA,"EXECUÇÃO DO PROGRAMA VIDA CRIANÇA DE ATENDIMENTO A CRIANÇA DA CRECHE ISAURA GOMES DE FARIAS,LOCALIZADA NO II BPM EM CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90673-3,20/8/2005,15/3/2006,242000,NA,XXX FESTIVAL DE INVERNO DE CAMPINA GRANDE,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90604-1,NA,4/11/2005,140000,NA,"CONJUGAÇÃO DE ESFORÇOS EM REGIME DE PARCERIA,ENTRE A SEDE NA CAMPANHA PARA MAIOR FORMENTO DO MERCADO VAREJISTA E DE SERVIÇOS DA CIDADE DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90558-3,7/7/2005,16/11/2005,11034.3,NA,APOIO A GRUPOS ARTESANAIS EM COMUNIDADES RURAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90555-9,NA,30/11/2005,112000,NA,APOIAR E PATROCINAR 20 (VINTE) APRESENTAÇÕES - CONCERTOS OFICIAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90528-1,NA,4/7/2005,50000,NA,II ARRAIAL DE DEUS,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90527-3,NA,4/7/2005,83000,NA,PROJETO SÍTIO SÃO JOÃO,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90498-6,NA,31/12/2005,40000,NA,EXECUÇÃO DAS ATIVIDADES NECESSARIAS AO ATENDIMENTO DE IDOSO COM NECESSIDADE ESPECIAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90497-8,NA,31/12/2005,40000,NA,EXECUÇÃO DAS ATIVIDADES NECESSARIAS AO ATENDIMENTO DE IDOSO COM NECESSIDADE ESPECIAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90496-0,NA,31/12/2005,40000,NA,EXECUÇÃO DAS ATIVIDADES NECESSÁRIAS AO ATENDIMENTO À CRIANÇA COM NECESSIDADE ESPECIAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90495-1,NA,31/12/2006,40000,NA,EXECUÇÃO DAS ATIVIDADES NECESSÁRIAS AO ATENDIMENTO À CRIANÇA COM NECESSIDADE ESPECIAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90492-7,NA,4/7/2005,600000,NA,"REALIZAÇÃO DO MAIOR SÃO JOÃO DO MUNDO,FESTEJO TÍPICO REGIONAL,QUE SERÁ REALIZADO DE 03 DE JUNHO A 03 DE JULHO DO CORRENTE ANO,NA CIDADE DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90409-9,NA,31/3/2006,90000,NA,MANUTENÇÃO PARA REABILITAÇÃO DOS PORTADORES DE DEFICIÊNCIA.,NA,PB,CAMPINA GRANDE,NA,Convenio
05-90339-4,3/5/2005,31/12/2006,75000,NA,"CUSTEAR O TRANSPORTE,NO ANO LETIVO DE 2005,DE ALUNOS DA REDE ESTADUAL,RESIDENTES EM ÁREAS RURAIS OU URBANAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90187-1,NA,31/12/2006,75000,NA,"CUSTEAR O TRANSPORTE,NO ANO LETIVO DE 2005,DE ALUNOS DA REDE ESTADUAL,RESIDENTES EM ÁREAS RURAIS OU URBANAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90185-5,NA,31/12/2006,75000,NA,"CUSTEAR O TRANSPORTE,NO ANO LETIVO DE 2005,DE ALUNOS DA REDE ESTADUAL,RESIDENTES EM ÁREAS RURAIS OU URBANAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90184-7,NA,31/12/2006,75000,NA,"CUSTEAR O TRANSPORTE,NO ANO LETIVO DE 2005,DE ALUNOS DA REDE ESTADUAL,RESIDENTES EM ÁREAS RURAIS OU URBANAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90160-0,NA,30/5/2005,163800,NA,"APOIAR O PROJETO MICARANDE 2005,CARNAVAL FORA DE ÉPOCA DE CAMPINA GRANDE/PB,QUE SERÁ REALIZADO NO PERÍODO DE 07 À 10/04/2005.",NA,PB,CAMPINA GRANDE,NA,Convenio
05-90159-6,NA,29/5/2005,9500,NA,"APOIAR O BLOCO ZÉ PEREIRA DURANTE A MICARANDE 2005,CARNAVAL FORA DE ÉPOCA DE CAMPINA GRANDE/PB,QUE SERÁ REALIZADO NO PERÍODO DE 07 À 10/04/2005.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91394-9,NA,13/8/2005,198794.71,NA,IMPLEMENTAÇÃO DO LABORATORIO DE CONSERVAÇÃO E RESTAURAÇÃO DE BENS CULTURAIS DO MUSEU DE ARTE ASSIS CHATEAUBRIAND DA UNIVERSIDADE ESTADUAL DA PARAIBA - UEPB.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91380-9,19/1/2005,31/12/2004,66000,NA,"CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL RESIDENTE EM ÁREAS RURAIS OU URBANAS,NO MUNICÍPIO DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91379-5,19/1/2005,31/12/2004,70000,NA,"CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL RESIDENTE EM ÁREAS RURAIS OU URBANAS,NO MUNICÍPIO DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91377-9,19/1/2005,31/12/2004,66000,NA,"CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL RESIDENTE EM ÁREAS RURAIS OU URBANAS,NO MUNICÍPIO DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91311-6,13/11/2004,7/5/2005,56690.32,NA,SUBPROJETO DE PRIVADA HIGIÊNICA C/FOSSA SÉPTICA NA COMUNIDADE PORTEIRA DE PEDRA/CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91310-8,6/11/2004,31/12/2004,90326.74,NA,"CUSTEAR A GTEC,IMPLANTAÇÃO DO PROJETO MÃO NO BARRO NA ESCOLA COM O OBJETIVO DE CAPACITAR E QUALIFICAR MÃO-DE-OBRA DE ADOLESCENTE CARENTES",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91304-3,13/11/2004,26/8/2005,152619.82,NA,"SUBPROJETO DE SISTEMA DE ABASTECIMENTO D'ÁGUA,NA COMUNIDADE PAUS BRANCO E OUTROS/CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91303-5,NA,23/12/2005,70397.71,NA,"SUBPROJETO DE APOIO AO ARTESANATO,NA COMUNIDADE SEDE/CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91226-8,NA,25/11/2005,24000,NA,TRANSFERENCIA DE RECURSOS FINANCEIROS PARA MANUTENÇÃO DA REDE NACIONAL DE PESSOAS VIVENDO COM HIV/AIDS.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91221-7,NA,20/10/2004,199000,NA,FESTIVAL DE INVERNO,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91203-9,NA,30/3/2005,66000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL RESIDENTE EM ÁREAS RURAIS OU URBANAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91191-1,10/8/2004,15/10/2004,9353,NA,"AQUISIÇÃO DE MATERIAIS,QUE COMPLEMENTARÃO OS KIT'S QUE SERÃO DISTRIBUÍDOS COM OS PEQUENOS MINERADORES DA ASSOCIAÇÃO DOS GARIMPEIROS DE JUNCO DO SERIDÓ",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91179-2,2/7/2004,31/3/2005,30000,NA,EXECUÇÃO DAS ATIVIDADES NECESSÁRIAS AO ATENDIMENTO DE DEPENDENTE QUIMICOS COM NECESSIDADES ESPECIAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91167-9,22/7/2004,30/3/2005,65500,NA,CUSTEAR AS DESPESAS PARA A MANUNTENÇÃO DA OAPNES,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91155-5,2/7/2004,31/3/2005,30000,NA,EXECUÇÃO DAS ATIVIDADES NECESSÁRIAS AO ATENDIMENTO DE IDOSOS COM NECESSIDADES ESPECIAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91154-7,2/7/2004,31/3/2005,30000,NA,EXECUÇÃO DAS ATIVIDADES NECESSÁRIAS AO ATENDIMENTO À CRIANÇA COM NECESSIDADES ESPECIAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91153-9,2/7/2004,31/3/2005,30000,NA,EXECUÇÃO DAS ATIVIDADES NECESSÁRIAS AO ATENDIMENTO À CRIANÇA COM NECESSIDADES ESPECIAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91151-2,15/7/2004,20/9/2004,111225,NA,REALIZAÇÃO DO ARRAIAL DE DEUS,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91149-1,28/7/2004,8/1/2005,115453.62,NA,SUBPROJETO DE REDE DE ELETRIFICAÇÃO RURAL NA COMUNIDADE DE JARDIM PARANÁ - DISTRITO DE GALANTE,NA,PB,CAMPINA GRANDE,NA,Convenio
